105843	139
15516	24274	2	11	8	2
15516	32035	2	11	14	2
40243	41123	2	0	2	2
53352	53397	2	0	1	2
83870	86018	2	0	0	2
83870	123079	2	0	0	2
83976	86018	2	0	0	2
83976	123079	2	0	0	2
86244	86974	2	0	2	2
87259	120680	2	0	0	2
87259	131557	2	0	0	2
93194	93234	1	0	0	1
93194	216292	1	0	0	1
93204	93237	1	0	0	1
99344	99376	2	2	0	2
99544	99585	2	0	0	2
104135	104176	1	0	0	1
104135	117212	1	0	0	1
104344	104376	1	0	2	1
104344	113763	1	0	0	1
104344	117412	1	0	2	1
104344	127446	1	0	0	1
108275	108568	2	22	3	2
109977	110022	2	0	1	2
117172	117212	1	0	0	1
117380	117412	1	0	2	1
117380	127446	1	0	0	1
120949	123079	2	0	0	2
121055	123079	2	0	0	2
121908	125493	2	0	2	2
123305	125493	2	0	2	2
125778	131173	2	0	0	2
125778	131557	2	0	0	2
127512	129082	1	0	0	1
131246	131279	2	0	0	2
131249	131289	2	0	0	2
131249	241456	2	0	0	2
166203	167384	1	1	0	1
179238	179807	2	0	0	2
188834	400147	2	8	41	2
195848	197029	2	0	1	2
215982	221764	1	0	0	1
215982	247290	1	0	0	1
216252	216292	1	0	0	1
216262	216295	1	0	0	1
216368	221764	1	0	0	1
216368	247290	1	0	0	1
218459	220029	2	0	0	2
220095	230170	2	0	0	2
222049	224239	1	2	0	1
222049	225636	1	2	0	1
222049	248304	1	2	0	1
224465	226490	1	0	0	1
224465	226596	1	0	0	1
224465	250564	1	0	0	1
226106	250177	1	18	18	1
230138	230170	2	2	0	2
235135	235167	1	0	2	1
240306	240351	2	0	1	2
241413	241446	2	0	0	2
241416	241456	2	0	0	2
245675	247290	1	1	0	1
247575	248304	1	2	0	1
248530	250564	1	0	0	1
248530	250670	1	0	0	1
284471	284510	2	1	0	2
284576	284616	2	2	1	2
284739	285145	2	0	0	2
329267	334895	2	2	0	2
334862	334895	2	2	0	2
378279	378323	1	0	3	1
378380	378431	1	0	0	1
388544	392142	1	0	0	1
394309	400209	1	1	0	1
404492	405453	2	0	2	2
405502	471873	0	0	10	0
405603	406431	2	0	0	2
406510	407429	2	0	0	2
406510	408192	2	0	0	2
406528	407429	2	0	0	2
406690	407429	2	0	0	2
406690	408192	2	0	0	2
407497	408192	2	0	0	2
407497	408941	2	0	0	2
407497	409145	2	0	3	2
408258	409145	2	0	2	2
408366	409145	2	0	2	2
409197	409251	2	0	2	2
409197	410140	2	0	0	2
410198	410239	2	0	2	2
410236	410660	2	1	0	2
410240	410533	2	3	1	2
410604	410660	2	0	0	2
410751	410789	2	0	0	2
410935	411017	2	0	2	2
423120	512560	3	0	30	1
462953	463037	0	0	0	1
463177	463215	1	0	0	1
463306	463362	1	0	0	1
463433	463726	1	1	3	1
463727	463768	1	2	0	1
463826	464769	1	0	0	1
464715	464769	1	2	0	1
464821	465600	1	2	0	1
464821	465708	1	2	0	1
464821	468801	1	3	0	1
465025	468801	1	0	0	1
465774	468801	1	0	0	1
465774	469608	1	0	0	1
465774	469788	1	0	0	1
468869	469608	1	0	0	1
468869	469788	1	0	0	1
469867	470695	1	0	0	1
470845	471806	1	2	0	1
476090	481991	2	0	1	2
488726	488777	2	0	0	2
488834	488878	2	3	0	2
498150	498184	1	0	0	1
498601	498629	1	0	2	1
498601	516472	1	0	2	1
498767	498811	1	0	3	1
498767	516654	1	0	3	1
498868	498919	1	0	0	1
498868	516762	1	0	0	1
516444	516472	1	0	2	1
516610	516654	1	0	3	1
516711	516762	1	0	0	1
550149	550194	1	1	0	1
568690	569845	2	1	4	2
568690	572115	2	1	4	2
578711	578749	2	1	1	2
578820	578859	2	0	0	2
618025	618107	1	2	0	1
618253	618289	1	0	0	1
618383	618439	1	0	1	1
618510	618776	1	1	0	1
618876	619931	1	0	0	1
619983	620960	1	2	0	1
619983	621719	1	5	0	1
621026	621719	1	0	0	1
621588	709419	1	0	0	1
621787	621828	1	2	0	1
621787	623541	1	2	2	1
623620	624490	1	2	0	1
624640	625426	1	2	0	1
624640	625429	1	2	0	1
624640	625605	1	2	0	1
624640	713116	1	2	0	1
624640	713295	1	2	0	1
624640	766440	1	2	0	1
624640	766619	1	2	0	1
624640	1176916	1	2	0	1
625102	712819	2	8	7	2
625356	625397	1	0	0	1
625508	625605	1	5	0	1
650031	653007	1	1	3	1
660156	660526	1	0	0	1
660953	661768	1	2	1	1
699984	733118	2	1	0	2
705726	705808	1	2	0	1
705954	705990	1	0	0	1
706084	706140	1	0	1	1
706211	706488	1	2	0	1
706582	707632	1	0	0	1
707684	708661	1	2	0	1
707684	708821	1	2	0	1
707684	709144	1	2	0	1
708706	709419	1	2	0	1
708706	762743	1	2	0	1
708727	708767	1	0	0	1
708727	708821	1	0	0	1
708727	709419	1	0	0	1
708767	708821	1	0	0	1
708864	708900	3	3	0	1
708921	708958	1	1	0	1
709020	709056	1	1	0	1
709020	709144	1	1	0	1
709289	709419	1	0	0	1
709289	762743	1	0	0	1
709346	709382	1	0	0	1
709346	709385	1	0	0	1
709346	762706	1	0	0	1
709487	709562	1	2	0	1
709487	711262	1	2	0	1
709487	711271	1	2	0	1
709487	764586	1	2	0	1
711341	712198	1	2	0	1
711341	712221	1	2	0	1
711341	713116	1	2	0	1
711341	765522	1	2	0	1
712350	713295	1	0	0	1
712371	713116	1	2	0	1
712371	713119	1	2	0	1
712371	713295	1	2	0	1
712371	766443	1	2	0	1
712371	766619	1	2	0	1
713198	713295	1	5	0	1
713246	713295	1	1	0	1
751932	752889	2	0	2	2
753039	753855	2	0	0	2
753039	1096965	2	0	0	2
762030	762743	1	2	0	1
762051	762091	1	0	0	1
762051	762743	1	0	0	1
762091	762145	1	0	0	1
762188	762224	3	3	0	1
762245	762282	1	1	0	1
762344	762380	1	1	0	1
762344	762468	1	1	0	1
762613	762743	1	0	0	1
762670	762706	1	0	0	1
762670	762709	1	0	0	1
762811	762886	1	2	0	1
762811	764586	1	2	0	1
764665	765522	1	2	0	1
764665	765545	1	2	0	1
764665	766440	1	2	0	1
765695	766440	1	2	0	1
765695	766443	1	2	0	1
765695	766619	1	2	0	1
765719	1176163	1	0	49	1
766522	766619	1	5	0	1
766522	1355374	1	5	0	1
766570	766619	1	1	0	1
766694	1927148	2	1	13	2
800623	800694	2	11	4	2
808656	808690	2	0	2	2
808767	808804	2	0	0	2
818444	819272	2	0	0	2
823505	823690	2	0	0	2
888074	890553	2	0	0	2
920833	920904	1	4	11	1
995455	997970	2	0	0	2
1044195	1045025	2	0	0	2
1046848	1047744	2	0	2	2
1047796	1048800	2	0	0	2
1048900	1049193	2	3	1	2
1049264	1049320	2	0	0	2
1049264	1049449	2	0	0	2
1049411	1049449	2	0	0	2
1072170	1072878	1	0	0	1
1095817	1096965	0	0	0	2
1097061	1098023	0	1	0	2
1098077	1098656	2	0	0	2
1171454	1172438	1	2	0	1
1172504	1173196	1	0	0	1
1173264	1353474	1	2	0	1
1177654	1177751	1	5	0	1
1210575	1211221	2	2	4	2
1211277	1211317	2	0	2	2
1211435	1212771	2	0	2	2
1212838	1213670	2	0	0	2
1237304	1239469	1	2	0	1
1237576	1237606	1	0	0	1
1237709	1237740	1	0	1	1
1237814	1239469	1	1	0	1
1239812	1242772	1	1	2	1
1243087	1245061	1	0	1	1
1243087	1250630	1	0	1	1
1243087	1251669	1	0	0	1
1245238	1250630	1	0	1	1
1249016	1249050	2	2	1	2
1249350	1249384	2	1	3	2
1250674	1251669	1	0	0	1
1251789	1252596	1	3	1	1
1252683	1256179	1	0	0	1
1252683	1259555	1	0	0	1
1254574	1256179	1	1	0	1
1256353	1257829	1	1	0	1
1256715	1257829	1	0	0	1
1258045	1259555	1	0	0	1
1259706	1261711	1	2	1	1
1261796	1263283	1	1	0	1
1261804	1263283	1	0	0	1
1263386	1263503	1	0	0	1
1263633	1264815	1	0	2	1
1264896	1269757	1	2	0	1
1266811	1266856	1	0	0	1
1341560	1688315	2	0	0	2
1341560	1709533	2	0	0	2
1348434	1348516	1	2	0	1
1348662	1348698	1	0	0	1
1348792	1348848	1	0	2	1
1348919	1349191	1	0	0	1
1348919	1349197	1	0	0	1
1349291	1350345	1	0	0	1
1350397	1350875	1	2	0	1
1350397	1350877	1	2	2	1
1350397	1351633	1	3	0	1
1350941	1351358	1	0	0	1
1350941	1351633	1	0	0	1
1351503	1351633	1	0	0	1
1351701	1353474	1	2	0	1
1351701	1353477	1	2	0	1
1353556	1354269	1	2	0	1
1354419	1355195	1	2	0	1
1354419	1355374	1	2	0	1
1355277	1355374	1	5	0	1
1438076	1439174	2	0	1	2
1438076	1439840	2	0	2	2
1438530	1439840	2	0	2	2
1439294	1439863	2	1	2	2
1439921	1440797	2	2	0	2
1440927	1441044	2	0	0	2
1441147	1442625	2	0	1	2
1442710	1444871	2	1	2	2
1442710	1448742	2	1	0	2
1442710	1449796	2	1	1	2
1445022	1448742	2	0	0	2
1445022	1453463	2	0	0	2
1445043	1448742	2	0	0	2
1448958	1449796	2	0	1	2
1449967	1453463	2	0	0	2
1453550	1454357	2	1	3	2
1454477	1455465	2	0	0	2
1454477	1458000	2	0	0	2
1455509	1458000	2	1	0	2
1458315	1464621	2	2	1	2
1464964	1466626	2	0	1	2
1464964	1466864	2	0	0	2
1464964	1467136	2	0	2	2
1465266	1466626	2	2	1	2
1466700	1466731	2	1	0	2
1466812	1466864	2	0	0	2
1466834	1466864	2	0	0	2
1466980	1467013	2	0	0	2
1467097	1467136	2	1	2	2
1467321	1467368	2	0	0	2
1467468	1467508	2	1	0	2
1467547	1467592	2	0	1	2
1467614	1467658	2	0	2	2
1476533	1482182	1	1	0	1
1482443	1482475	1	2	0	1
1482572	1482608	1	0	2	1
1482733	1482765	1	1	2	1
1482812	1482844	0	0	2	1
1483023	1483052	1	2	0	1
1483302	1484139	1	0	0	1
1484206	1485543	1	0	0	1
1485661	1485701	1	2	0	1
1485757	1486403	1	4	2	1
1486479	1488289	1	4	2	1
1488456	1488524	1	0	1	1
1488481	1488524	1	2	1	1
1488601	1488638	1	3	2	1
1499098	1499135	2	0	0	2
1508737	1509288	2	0	0	2
1514020	1514055	1	0	0	1
1514155	1514202	1	0	0	1
1514173	1514202	1	2	0	1
1514275	1514385	1	3	0	1
1514275	1515528	1	2	0	1
1515580	1516738	1	4	0	1
1515863	1515898	2	0	0	2
1517929	1518225	2	0	0	2
1540341	1540993	1	0	0	1
1559591	1667709	2	16	17	2
1560913	1560961	2	1	0	2
1665971	1758188	2	53	12	2
1666473	1758690	2	11	25	2
1666809	1759026	2	23	17	2
1667194	1760398	2	0	13	2
1714742	1714778	1	0	0	1
1714742	1919761	1	0	0	1
1715829	1920811	2	0	9	2
1720101	1720814	1	2	0	1
1720101	1925964	1	2	0	1
1730738	1730772	2	0	2	2
1730738	1734986	2	0	2	2
1730819	1734633	2	0	1	2
1734952	1734986	2	0	2	2
1756320	1760871	1	1	0	1
1756320	1760877	1	1	0	1
1771255	1775966	2	0	0	2
1775999	1776388	2	0	0	2
1777030	1789765	2	0	1	2
1806180	1808988	1	0	0	1
1809102	1815139	1	0	0	1
1919495	1919577	0	0	2	1
1919725	1919761	1	0	0	1
